Double
0.11008492629272
0.110354781408774
0.110472835335373
0.110644908207082
0.118643744282102
0.129102702611254
0.140693088770074
0.148864264058565
0.14936457165962
0.156645830341527
0.157902709474035
0.158755524824083
0.159595307184144
0.16417082076244
0.167833334849679
0.17022004143375
0.172599781186586
0.172957739115265
0.174517140635432
0.17465548112774
0.177495955941761
0.178448470742186
0.18027586013602
0.182142510948186
0.182658803949862
0.18546339972973
0.186237637804883
0.186928724733621
0.192565576221627
0.195481895805746
0.19740140857372
0.204436390081558
0.208113731014603
0.210042190157496
0.210562944005804
0.21411473945444
